loss,train_acc,val_acc,test_acc
7.231050715722008,0.04580222181751958,0.04316153706064469,0.03388176240936977
5.54128002991453,0.03373702422145329,0.0364232380258605,0.02788622420524261
4.535476516224245,0.04329812420324167,0.046257512292842834,0.02969882877858338
3.980925886691553,0.05149335275906028,0.052995811327627027,0.049916341327384275
3.654405464213043,0.05909670369695866,0.0653797122564196,0.06218627997769102
3.400654233896358,0.06087233655071936,0.06355855035512657,0.06748466257668712
3.2427795894453433,0.06811145510835913,0.07047896558004006,0.07682654768544339
3.1684908557233777,0.07762702604261519,0.07776361318521216,0.09369771332961517
3.128147757931972,0.08568566745583682,0.08577672555090148,0.09690462911321807
3.0966620994794165,0.0929247860134766,0.094518302677108,0.10568878973786949
3.0703148077289826,0.10171189218721545,0.10143871790202148,0.11140546569994422
3.0478822320390178,0.11031688217082498,0.10817701693680568,0.11572783045175683
3.028515736675588,0.11669094882535057,0.11291203788016754,0.12046848856664807
3.011507563607738,0.12251866690948825,0.11801129120378802,0.1228388176240937
2.996293672058237,0.12679839737752685,0.12347477690766709,0.12297824874511991
2.9824481128189952,0.13034966308504825,0.1305773083227099,0.12465142219743447
2.9696510747503724,0.13212529593880895,0.1316700054634857,0.1279977691020636
2.95766201116067,0.1350391549808778,0.13421963212529595,0.12855549358616844
2.94630108675346,0.13863594973593152,0.1391367692587871,0.12883435582822086
2.9354348088011326,0.14082134401748314,0.14150427973046803,0.12855549358616844
2.924964038058683,0.14396284829721362,0.14551083591331268,0.13078639152258784
2.9148141480175913,0.14714988162447643,0.14787834638499361,0.13329615170105968
2.9049276001087865,0.14988162447641595,0.15152067018757967,0.13427216954824317
2.8952589853286637,0.15288654161354945,0.15589145875068294,0.13636363636363635
2.8857720143400747,0.15570934256055363,0.15916955017301038,0.13859453430005578
2.8764377740952423,0.15898743398288107,0.161354944454562,0.1412437255995538
2.867233816420023,0.1620378801675469,0.16554361682753596,0.14445064138315672
2.858143782596534,0.16463303587688946,0.1690038244399927,0.14709983268265478
2.849157208655395,0.16741030777636132,0.17046075396102714,0.14919129949804796
2.8402691405009914,0.17027863777089783,0.17373884538335457,0.15100390407138872
2.831479302189164,0.1721908577672555,0.17647058823529413,0.1526770775237033
2.8227907261954854,0.17483154252413038,0.17883809870697506,0.15462911321807027
2.814207934523015,0.1775177563285376,0.181205609178656,0.15574456218627997
2.8057349678172865,0.1794755053724276,0.18466581679111274,0.15839375348577803
2.7973737065469364,0.18220724822436715,0.18685121107266436,0.160345789180145
2.7891228638317287,0.18475687488617737,0.1894008377344746,0.1645287228109314
2.7809777750586804,0.18680568202513204,0.1903114186851211,0.16592303402119354
2.7729308671686255,0.1894008377344746,0.19231469677654345,0.16857222532069158
2.764972624467997,0.19172281915862321,0.19413585867783645,0.17163970998326827
2.7570929694362674,0.1938626843926425,0.19650336914951738,0.17219743446737312
2.749283089728128,0.1963212529593881,0.19850664724093972,0.17275515895147797
2.7415376509661185,0.1983245310508104,0.20050992533236206,0.1741494701617401
2.7338568912199697,0.20196685485339647,0.20360590056456018,0.1752649191299498
2.726247450960167,0.20474412675286832,0.2048807138954653,0.17638036809815952
2.718720661889235,0.20633764341649974,0.20815880531779274,0.17889012827663134
2.7112882672230993,0.20888727007830996,0.20906938626843927,0.1813998884551032
2.703957670010891,0.21052631578947367,0.2119832453105081,0.183909648633575
2.6967294503954333,0.2130304134037516,0.21362229102167182,0.1848856664807585
2.689597980487069,0.2156710981606265,0.21690038244399928,0.18669827105409928
2.6825537754123507,0.21817519577490438,0.2190857767255509,0.18878973786949246
2.6755858830834147,0.2199963576761974,0.22254598433800765,0.19074177356385946
2.668683522377013,0.22158987433982882,0.22454926242942996,0.19199665365309537
2.66183696197957,0.22363868147878346,0.22582407576033509,0.1935303959843837
2.6550378941937325,0.22541431433254416,0.22819158623201602,0.19590072504182934
2.6482795297342814,0.22737206337643417,0.23001274813330905,0.19785276073619631
2.6415565498421705,0.2293753414678565,0.23128756146421417,0.19827105409927495
2.634864984540941,0.2320160262247314,0.2329266071753779,0.19910764082543222
2.628202048125945,0.23351848479329812,0.23438353669641232,0.19994422755158953
2.6215659455230997,0.23533964669459115,0.23620469859770535,0.20231455660903513
2.6149556580423305,0.23711527954835185,0.23839009287925697,0.20245398773006135
2.6083707187846343,0.23857220906938628,0.2405754871608086,0.2031511433351924
2.6018109917650456,0.24062101620834092,0.24185030049171372,0.2042665923034021
2.5952764706296994,0.24262429429976326,0.24239664906210162,0.20468488566648077
2.5887671105679897,0.24494627572391187,0.24257876525223093,0.2062186279977691
2.5822827012289973,0.24726825714806047,0.24512839191404115,0.2083100948131623
2.5758227816054022,0.24936259333454744,0.24694955381533418,0.20984383714445065
2.569386592464776,0.2515479876160991,0.24749590238572208,0.21109871723368656
2.5629730591100093,0.2533691495173921,0.25077399380804954,0.2127718906860011
2.5565807965932295,0.25455290475323256,0.252230923329084,0.21416620189626326
2.550208129836026,0.2557821890366054,0.2531415042797305,0.21500278862242053
2.543853121536657,0.2571480604625751,0.2544163176106356,0.2156999442275516
2.537513601045686,0.25874157712620655,0.2553268985612821,0.21653653095370887
2.5311871877572303,0.26079038426516116,0.2566017118921872,0.21625766871165644
2.5248713031575356,0.26238390092879255,0.2582407576033509,0.21765197992191856
2.518563166391502,0.26365871425969767,0.26006191950464397,0.217930842163971
2.5122597687329686,0.26479694044800584,0.26188308140593697,0.2182097044060234
2.505957822329848,0.2663904571116372,0.2629757785467128,0.21904629113218071
2.4996536778033,0.2678018575851393,0.26388635949735934,0.21932515337423314
2.4933432036175085,0.2688945547259151,0.2646148242578765,0.22030117122141663
2.4870216176503437,0.27035148424694955,0.2664359861591695,0.2209983268265477
2.4806832583599463,0.271808413767984,0.2684392642505919,0.22183491355270496
2.4743212802190997,0.27349298852668,0.2686213804407212,0.2233686558839933
2.467927258072671,0.2749043890001821,0.2711710071025314,0.2242052426101506
2.461490693836688,0.27677107994900746,0.2717173556729193,0.2253206915783603
2.4549984506028255,0.27836459661263885,0.27281005281369514,0.22601784718349135
2.4484342231955027,0.2798670551812056,0.27426698233472957,0.22615727830451757
2.441778342196565,0.28168821708249864,0.2779093061373156,0.22629670942554378
2.4350085589642725,0.283554908031324,0.27991258422873794,0.22713329615170105
2.428102933178583,0.2853305408850847,0.2826443270806775,0.22727272727272727
2.4210461151307068,0.2877891094518303,0.2851939537424877,0.22922476296709426
2.4138390657095252,0.28992897468584955,0.28719723183391005,0.22894590072504184
2.406508572162102,0.291522491349481,0.28883627754507374,0.2307585052983826
2.3991088853165468,0.2935257694409033,0.29011109087597886,0.2339654210819855
2.3917098377992585,0.295301402294664,0.2924786013476598,0.23577802565532627
2.384376222268161,0.29753232562374793,0.2937534146785649,0.23759063022866703
2.377151422931234,0.2991258422873794,0.2937534146785649,0.23996095928611266
2.3700536431373282,0.30122017847386634,0.295574576579858,0.24233128834355827
2.363082124911432,0.3024039337097068,0.2966672737206338,0.24525934188510876
2.3562260158590567,0.3036332179930796,0.297395738481151,0.2469325153374233
2.349471102454919,0.30518120560917866,0.2988526680021854,0.24804796430563303
