loss,train_acc,val_acc,test_acc
6.903648462240751,0.051174649426334,0.057002367510471684,0.05117122141662019
5.040988404223357,0.04666727372063376,0.05354215989801493,0.05605131065253765
4.423811748350225,0.042615188490256785,0.04571116372245493,0.05479643056330173
4.111129793896847,0.04311600801311236,0.04789655800400656,0.05172894590072504
3.918372950560305,0.04634857038790748,0.052995811327627027,0.051868377021751254
3.786056888017554,0.049399016572573305,0.053724276088144236,0.053402119353039595
3.683092396631643,0.05071935895101074,0.05481697322892005,0.05465699944227551
3.5995872322088656,0.05399745037333819,0.05754871608085959,0.05521472392638037
3.530743650498595,0.05399745037333819,0.05718448370060098,0.05800334634690463
3.4725178164056767,0.0543616827535968,0.057002367510471684,0.05856107083100948
3.421983135203758,0.056000728464760514,0.058823529411764705,0.05828220858895705
3.3782515172824734,0.059142232744490986,0.06137315607357494,0.05939765755716676
3.341063512568131,0.06087233655071936,0.06355855035512657,0.06023424428332404
3.3102043428953594,0.06283008559460936,0.06465124749590238,0.06023424428332404
3.284847585109783,0.06428701511564378,0.06647240939719541,0.05939765755716676
3.264388360622533,0.06683664177745402,0.06665452558732471,0.06134969325153374
3.247936832193433,0.06829357129848844,0.06920415224913495,0.06134969325153374
3.234513596270921,0.070888727007831,0.07193589510107448,0.06330172894590072
3.2233332806837036,0.07316517938444728,0.07230012748133309,0.06427774679308422
3.2136327744800584,0.07571480604625751,0.07539610271353123,0.06539319576129392
3.2049855727154957,0.07908395556364961,0.07849207794572938,0.06748466257668712
3.1968384956708813,0.08090511746494264,0.08177016936805682,0.06915783602900168
3.188931728674551,0.08336368603168821,0.08340921507922054,0.07027328499721137
3.1815184782101738,0.0854580222181752,0.08486614460025496,0.07194645844952594
3.174931599677113,0.08718812602440357,0.08686942269167729,0.07278304517568321
3.168930588758956,0.08837188126024403,0.08796211983245311,0.07375906302286671
3.1633859875813886,0.08978328173374613,0.08869058459297031,0.07403792526491913
3.158023019230512,0.0911491531597159,0.08960116554361683,0.07515337423312883
3.153005156079325,0.09142232744490986,0.08996539792387544,0.0758505298382599
3.148154682772636,0.09233290839555637,0.09105809506465125,0.07724484104852203
3.1435385664839344,0.09287925696594428,0.09178655982516845,0.07836029001673174
3.1389766423202095,0.0943361864869787,0.09306137315607357,0.07947573898494144
3.1345726746113374,0.09465488981970498,0.09324348934620287,0.08045175683212492
3.1302120506797007,0.09520123839009288,0.0948825350573666,0.08087005019520357
3.1259031606195666,0.09647605172099799,0.09542888362775451,0.08156720580033464
3.1216968195976547,0.09711345838645055,0.09652158076853032,0.0822643614054657
3.1174964938519283,0.09765980695683846,0.09706792933891822,0.08351924149470162
3.1133343147477306,0.09888909124021125,0.09779639409943544,0.0843558282208589
3.1091606323011396,0.09961755600072847,0.09870697505008195,0.08477412158393753
3.1050047806472474,0.10052813695137498,0.10034602076124567,0.08575013943112103
3.1008092047797122,0.10134765980695684,0.10180295028228009,0.08630786391522588
3.0966488870091577,0.10189400837734475,0.1027135312329266,0.08686558839933073
3.0925726743930873,0.10362411218357312,0.10344199599344382,0.08686558839933073
3.088439649483896,0.10462575122928429,0.10508104170460754,0.08812046848856665
3.084457732157506,0.10549080313239848,0.10653797122564196,0.08853876185164529
3.0804176078842964,0.10612820979785102,0.10763066836641777,0.08993307306190741
3.0764109753840057,0.10726643598615918,0.10799490074667638,0.0907696597880647
3.0724598181467644,0.10808595884174103,0.10799490074667638,0.09216397099832682
3.068541154155873,0.1092697140775815,0.1098160626479694,0.09272169548243168
3.0648059195462594,0.11059005645601894,0.11036241121835731,0.09439486893474623
3.0609836057488353,0.11172828264432708,0.11127299216900383,0.09606804238706079
3.0572503009326644,0.1131852121653615,0.11218357311965034,0.09690462911321807
3.0534339174745333,0.11432343835366963,0.11436896740120196,0.09885666480758505
3.049661775033885,0.11537060644691313,0.11527954835184848,0.09997211377579476
3.045801979378956,0.11664541977781825,0.1171007102531415,0.10094813162297825
3.0420474390970416,0.11823893644144964,0.11801129120378802,0.10136642498605689
3.038035337643601,0.11946822072482244,0.11965033691495174,0.10220301171221417
3.0342780014315496,0.12033327262793662,0.12001456929521034,0.10303959843837145
3.030369273667564,0.12210890548169732,0.12147149881624476,0.10373675404350251
3.026497429969005,0.12347477690766709,0.12256419595702057,0.10429447852760736
3.0226731635783883,0.12529593880896012,0.12347477690766709,0.10485220301171222
3.018862196062701,0.12647969404480058,0.12493170642870151,0.10568878973786949
3.015124739000178,0.1277545073757057,0.12602440356947733,0.10513106525376464
3.0113150881807074,0.12980331451466035,0.12729921690038246,0.10596765197992192
3.007544099359852,0.13126024403569478,0.12912037880167546,0.1069436698271054
3.003822008634647,0.13226188308140593,0.1313057730832271,0.1079196876742889
3.0002480930955255,0.13335458022218175,0.1322163540338736,0.10875627440044618
2.996577199206286,0.13472045164815152,0.13403751593516663,0.10875627440044618
2.992937023126163,0.13549444545620107,0.13640502640684757,0.10987172336865589
2.98940492989714,0.13690584592970315,0.13695137497723547,0.11070831009481316
2.985774970469346,0.1380896011655436,0.1387725368785285,0.11070831009481316
2.982192549202749,0.1391367692587871,0.14004735020943362,0.11140546569994422
2.9785690415215003,0.1400018211619013,0.14095793116008012,0.11266034578918015
2.974998648766981,0.1409124021125478,0.14241486068111456,0.11335750139431121
2.9714962811761367,0.14205062830085594,0.14350755782189037,0.11433351924149471
2.9678948495559956,0.14282462210890548,0.1453287197231834,0.11503067484662577
2.964351506895063,0.14382626115461664,0.1464214168639592,0.1153095370886782
2.960742765079209,0.14473684210526316,0.14714988162447643,0.11740100390407139
2.957103223594317,0.14578401019850665,0.14824257876525224,0.11837702175125488
2.9535672786122626,0.14633035876889455,0.14897104352576945,0.11921360847741216
2.9500389235099966,0.14714988162447643,0.15024585685667455,0.12116564417177914
2.946543738288991,0.14824257876525224,0.1518849025678383,0.12144450641383157
2.943010296739668,0.14897104352576945,0.15206701875796758,0.12269938650306748
2.939471157044976,0.14983609542888363,0.1524312511382262,0.12409369771332962
2.935897464687413,0.15051903114186851,0.1531597158987434,0.12465142219743447
2.9323174810986745,0.15161172828264433,0.1544345292296485,0.12632459564974902
2.928726542911504,0.15270442542342014,0.15643780732107085,0.12674288901282765
2.925127266006805,0.15411582589692224,0.15698415589145875,0.1273006134969325
2.9215557363591906,0.15520852303769805,0.15862320160262247,0.1281372002230898
2.918046147476656,0.15557275541795665,0.15916955017301038,0.12883435582822086
2.91440445564658,0.15643780732107085,0.15971589874339828,0.130228667038483
2.9107927880957334,0.15734838827171735,0.1604443635039155,0.13106525376464026
2.9071794357106975,0.1586687306501548,0.16171917683482062,0.13134411600669268
2.9035738685001418,0.15985248588599527,0.16262975778546712,0.1324595649749024
2.8999454803195097,0.16035330540885084,0.16335822254598434,0.1334355828220859
2.8963734497306355,0.1608085958841741,0.16517938444727737,0.1334355828220859
2.892655794345943,0.16249317064287014,0.16608996539792387,0.1345510317902956
2.88909385217308,0.16358586778364598,0.1675468949189583,0.13594534300055772
2.8854569239146706,0.16449644873429248,0.1684574758696048,0.13664249860568878
2.8817692258766243,0.16554361682753596,0.1695501730103806,0.1369213608477412
