loss,train_acc,val_acc,test_acc
11.28072077719626,0.0364232380258605,0.037515935166636316,0.017150027886224207
6.718552236763807,0.03387361136405027,0.03733381897650701,0.0309537088678193
3.9594047360234232,0.03241668184301585,0.03314514660353306,0.02830451756832125
3.70330784421462,0.033645966126388635,0.03241668184301585,0.044060234244283326
3.646960607721189,0.03410125660171189,0.03350937898379166,0.04252649191299498
3.617607361568669,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.600303460852181,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.5846202196925567,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.5691249528321665,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.553125742744685,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.5370756622807207,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.521359289618196,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.5062642601552376,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.491930963408353,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.4783989994077373,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.465652285378176,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.4536476576362767,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.4423319957002847,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.4316506539718796,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.4215515199152375,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.4119867299144166,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.4029131268207684,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.3942921261281813,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.386089335004302,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.3782740948396244,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.370819027221054,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.3636996170789715,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.356893844078763,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.35038186275923,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.3441457274527946,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.33816915653093,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.332437330405061,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.3269367181787097,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.321654928503752,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.316580580864492,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.3117031941241613,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.3070130896958725,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.3025013071430163,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.29815953038104,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2939800229544414,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2899555711107427,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2860794335969534,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2823452972718252,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.278747237765824,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.275279684535717,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2719373897563577,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2687154005722494,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.265609034298563,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2626138562177878,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2597256596659894,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2569404481431268,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.254254419216406,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2516639500150775,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.249165584140305,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.246756019835439,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.244432099280681,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.242190798892309,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2400292205205985,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2379445834527925,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.235934217138028,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2339955545604524,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.232126126194846,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.23032355448622,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.228585548801138,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.226909900804062,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2252944802168853,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.223737230924229,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.222236167390847,0.041203788016754686,0.04024767801857585,0.04615170105967652
3.2207893713609907,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.2193949888125943,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.2180512271418817,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.216756352556432,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.2155086876569254,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.2143066091897228,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.2131485459542284,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.2120329768505003,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.210958429054045,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.209923476305952,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.2089267373077166,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.207966874211094,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.207042591194284,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.206152633116565,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.2052957842442713,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.2044708670416835,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.20367674102102,0.0435257694409033,0.041886723729739575,0.03457891801450084
3.202912301646287,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.202176479286245,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.2014682382121986,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.200786575636771,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.200130520790145,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.1994991340306616,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.198891505986904,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.1983067567287677,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.197744034965177,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.1972025172664256,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.1966814073092786,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.196179935143201,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.195697356476212,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.1952329519790905,0.04498269896193772,0.052995811327627027,0.02286670384829894
3.1947860266067183,0.04498269896193772,0.052995811327627027,0.02286670384829894
